collision_index,severe_or_fatal,fatal,number_of_casualties,vulnerable_casualties,number_of_vehicles,speed_limit,rural,darkness,adverse_weather,wet_or_icy,junction_present,weekend,road_type_label,light_label,weather_label,surface_label,area_label,longitude,latitude
2023201315928,0,0,1,0,1,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.896985,52.526496
2023201315930,0,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.451909,52.402828
2023201315940,0,0,1,0,2,30,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.889363,52.492148
2023201315969,0,0,3,0,2,40,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.963564,52.473306
2023201316266,1,0,1,1,1,30,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.846291,52.47697
2023201316401,1,0,1,0,3,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.871798,52.459532
2023201316678,0,0,1,0,2,30,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.883557,52.526654
2023201316775,1,0,1,1,1,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.826464,52.524409
2023201317675,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.796552,52.560968
2023201317686,0,0,4,0,2,20,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.503839,52.406788
2023201317963,0,0,1,0,2,30,0,0,1,1,1,0,Single carriageway,Daylight,Snowing no high winds,Frost or ice,Urban,-1.868767,52.404735
2023201317966,0,0,1,0,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.916067,52.498588
2023201318031,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.818363,52.451578
2023201318107,1,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.991397,52.504326
2023201318139,0,0,1,0,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.968852,52.51058
2023201318353,0,0,1,1,2,40,1,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Rural,-1.472882,52.393178
2023201318375,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.94672,52.487405
2023201318401,1,0,1,0,2,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.831276,52.522654
2023201318476,1,0,1,0,2,40,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.882883,52.48637
2023201318815,1,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.045095,52.532456
2023201318846,1,0,5,0,2,30,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.004814,52.601776
2023201318998,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.880249,52.409368
2023201319011,0,0,1,1,1,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.141212,52.578588
2023201319101,1,0,1,0,1,30,0,0,0,0,1,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.525968,52.425417
2023201319335,0,0,1,0,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.455387,52.441538
2023201319376,0,0,1,1,1,30,0,0,1,1,0,0,Dual carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-1.877968,52.468871
2023201319494,0,0,1,0,2,50,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.495302,52.436141
2023201320132,0,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.009349,52.405589
2023201320206,0,0,4,0,5,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-1.642833,52.382225
2023201320268,0,0,2,0,2,30,0,0,1,1,0,0,Dual carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-1.485654,52.429653
2023201320557,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.826297,52.439508
2023201320710,0,0,1,0,2,30,0,0,0,0,1,0,One way street,Daylight,Fine no high winds,Dry,Urban,-1.896049,52.473482
2023201320993,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.102478,52.466506
2023201321106,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.10764,52.554989
2023201321807,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.076459,52.579205
2023201321855,1,0,1,1,2,20,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-1.989927,52.554247
2023201322016,1,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.816893,52.433344
2023201323022,0,0,1,0,1,30,0,1,0,1,0,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-1.942213,52.442857
2023201323066,0,0,2,0,2,30,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.946945,52.397532
2023201323081,0,0,1,1,1,30,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.010556,52.53473
2023201323131,1,0,1,1,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.850782,52.472615
2023201323217,1,0,1,0,3,30,0,1,0,0,0,0,Slip road,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.859938,52.509854
2023201323502,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.11002,52.509741
2023201323514,0,0,1,0,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Other,Urban,-1.98858,52.400195
2023201323538,0,0,1,1,1,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.831661,52.553031
2023201323568,1,0,1,1,1,30,0,0,0,0,1,0,One way street,Daylight,Fine no high winds,Dry,Urban,-2.040694,52.475561
2023201323583,1,0,1,1,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.791679,52.518429
2023201323601,0,0,2,0,5,30,0,0,0,0,1,1,Slip road,Daylight,Fine no high winds,Dry,Urban,-1.901725,52.476219
2023201323967,0,0,1,1,2,30,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.812378,52.519938
2023201324039,1,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.77918,52.459998
2023201325291,1,1,1,1,1,30,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.852973,52.495497
2023201325725,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.132856,52.616454
2023201325801,0,0,1,0,2,30,0,1,1,1,1,1,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-1.779193,52.495626
2023201326176,1,0,1,1,2,40,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.533729,52.411899
2023201326206,0,0,2,0,2,30,0,0,0,0,1,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.94297,52.471617
2023201326470,0,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.922281,52.500202
2023201326845,0,0,1,1,1,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.873592,52.465189
2023201326881,1,0,1,1,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.845159,52.480708
2023201326937,0,0,1,1,2,30,0,0,0,0,0,1,Slip road,Daylight,Fine no high winds,Dry,Urban,-1.893132,52.486362
2023201327829,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.110561,52.572517
2023201328090,0,0,1,0,2,40,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-2.021916,52.492602
2023201328132,0,0,2,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.066558,52.541634
2023201328186,0,0,1,1,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.11552,52.623421
2023201328207,0,0,1,0,2,30,0,1,1,1,0,1,One way street,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-1.913577,52.476157
2023201328265,0,0,1,1,2,30,1,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-1.825229,52.393432
2023201328454,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.030443,52.449331
2023201328483,0,0,2,0,2,30,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.999175,52.570339
2023201328570,0,0,2,0,2,40,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.885438,52.489114
2023201328571,0,0,4,0,2,30,0,1,1,1,0,1,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-2.100759,52.583358
2023201328575,0,0,2,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.984136,52.58207
2023201328603,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.864372,52.543895
2023201328622,0,0,1,0,2,30,1,0,0,0,0,1,Roundabout,Daylight,Fine no high winds,Dry,Rural,-2.002745,52.567022
2023201330044,0,0,1,0,2,40,0,0,0,0,1,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.997704,52.471441
2023201330112,0,0,3,0,2,30,0,1,0,1,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-1.860715,52.459951
2023201330512,0,0,1,0,2,30,0,0,0,1,0,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-2.092172,52.514683
2023201330591,0,0,1,0,2,30,0,0,0,0,0,0,One way street,Daylight,Fine no high winds,Dry,Urban,-1.903152,52.476841
2023201330609,0,0,1,0,2,30,0,0,0,0,0,0,Slip road,Daylight,Fine no high winds,Dry,Urban,-1.934548,52.551982
2023201330833,0,0,2,0,1,50,1,1,0,0,0,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Rural,-1.779855,52.510676
2023201330964,0,0,1,1,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.806769,52.494955
2023201331681,1,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.993746,52.565916
2023201331783,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.539994,52.427171
2023201333048,0,0,1,0,1,30,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.106099,52.545974
2023201333066,1,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.529083,52.407745
2023201334345,1,0,2,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.168843,52.56851
2023201335616,1,0,1,0,2,30,0,1,0,1,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-1.987263,52.588417
2023201337025,1,0,2,0,3,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.563871,52.401028
2023201337360,0,0,1,1,1,30,0,1,0,1,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-1.878393,52.475002
2023201337376,1,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.12921,52.582216
2023201337383,0,0,1,0,2,30,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.774177,52.502943
2023201337426,1,0,1,0,2,40,0,1,0,0,0,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.10427,52.501997
2023201337514,0,0,1,1,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.741432,52.49723
2023201337528,0,0,1,1,2,30,0,0,0,0,0,0,One way street,Daylight,Fine no high winds,Dry,Urban,-2.004535,52.614281
2023201338778,0,0,1,0,1,40,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.189159,52.606327
2023201338824,0,0,1,1,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.147556,52.600201
2023201338833,1,0,5,0,2,40,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.989785,52.529453
2023201338867,0,0,1,1,2,30,0,0,0,0,1,0,One way street,Daylight,Fine no high winds,Dry,Urban,-2.125288,52.583398
2023201338890,0,0,1,0,1,40,0,1,0,0,0,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.515235,52.379613
2023201339028,1,0,1,0,1,40,1,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Rural,-1.723046,52.462523
2023201339068,0,0,1,1,2,30,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.883385,52.552851
2023201339180,0,0,2,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.79442,52.477305
2023201339205,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.06397,52.576471
2023201339233,0,0,1,1,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.844199,52.448064
2023201339250,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.069019,52.606251
2023201339340,0,0,1,0,2,30,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-1.894717,52.544168
2023201339351,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Other,Urban,-1.598916,52.389114
2023201339676,0,0,2,0,2,30,0,1,0,0,0,0,Single carriageway,Darkness - lighting unknown,Fine no high winds,Dry,Urban,-1.842041,52.471534
2023201339717,1,0,2,2,1,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.115039,52.536077
2023201339757,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.891582,52.470079
2023201339758,0,0,1,0,2,30,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.859334,52.510051
2023201339777,0,0,1,0,1,40,1,1,1,1,0,0,Single carriageway,Darkness - no lighting,Raining no high winds,Wet or damp,Rural,-2.09537,52.446761
2023201339814,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.848772,52.513508
2023201339836,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.976977,52.498751
2023201339932,0,0,3,0,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.062729,52.513902
2023201340124,0,0,1,0,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.846029,52.442502
2023201340154,0,0,1,1,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.926745,52.517618
2023201340573,1,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.112535,52.565602
2023201340714,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.94993,52.500603
2023201341318,0,0,1,0,2,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.927344,52.6009
2023201341333,1,0,1,1,1,30,0,1,0,0,0,1,Single carriageway,Darkness - lights unlit,Fine no high winds,Dry,Urban,-1.882421,52.455183
2023201341378,0,0,2,1,2,30,0,1,1,1,0,1,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-2.10319,52.600545
2023201341465,1,0,1,0,3,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.484914,52.455254
2023201341468,1,0,3,0,2,40,0,0,1,1,0,0,Single carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-1.765547,52.416469
2023201342123,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.151572,52.561702
2023201342173,0,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.043013,52.513821
2023201342566,0,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.968623,52.501697
2023201342583,0,0,2,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.877243,52.465184
2023201342968,1,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.906561,52.472942
2023201343004,1,0,1,0,2,30,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-2.128898,52.596636
2023201343461,1,0,1,0,1,60,0,1,1,1,0,0,Dual carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-2.024828,52.485193
2023201343786,0,0,2,0,2,30,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-2.105568,52.50267
2023201343888,1,0,1,0,3,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.869139,52.547343
2023201344127,1,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.506012,52.409638
2023201344189,0,0,1,1,1,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.947975,52.45915
2023201344579,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.807848,52.571937
2023201344603,0,0,1,1,2,30,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-1.780151,52.415724
2023201344753,1,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.003236,52.620655
2023201344988,1,0,1,1,2,30,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.841932,52.427816
2023201345009,0,0,1,1,1,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.062348,52.453238
2023201345024,0,0,4,0,2,20,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.919637,52.431085
2023201345064,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.505898,52.389545
2023201345111,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.117439,52.529359
2023201346254,0,0,4,0,2,30,0,1,1,1,0,1,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-1.569005,52.423217
2023201346283,1,0,1,1,2,40,0,0,0,0,0,0,Slip road,Daylight,Fine no high winds,Dry,Urban,-1.714345,52.444756
2023201346780,1,1,3,0,3,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.908823,52.48989
2023201346831,0,0,1,0,1,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.12346,52.610576
2023201347139,0,0,1,0,1,30,1,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-1.749429,52.404066
2023201348365,0,0,2,0,2,30,0,0,1,0,1,1,Single carriageway,Daylight,Other,Dry,Urban,-1.943803,52.465009
2023201349154,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.038014,52.560669
2023201349562,0,0,1,0,4,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.881766,52.545891
2023201349944,1,0,1,0,1,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.829767,52.470708
2023201349993,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.907578,52.458685
2023201350036,0,0,1,0,2,40,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.518255,52.409868
2023201350271,1,0,3,0,2,30,0,0,0,1,0,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-2.113193,52.448759
2023201351300,1,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.074344,52.559159
2023201354001,0,0,1,0,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.898993,52.492849
2023201354390,1,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.94919,52.400436
2023201355165,1,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.907661,52.489044
2023201355284,0,0,1,1,2,30,0,1,0,0,1,1,Single carriageway,Darkness - lights unlit,Fine no high winds,Dry,Urban,-1.990879,52.586566
2023201356118,0,0,1,0,4,40,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.972941,52.425248
2023201356295,0,0,1,1,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.1653,52.56803
2023201356296,1,0,1,1,2,40,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-1.971366,52.49625
2023201356356,1,0,2,0,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.834032,52.510881
2023201356824,1,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.901315,52.514993
2023201358406,0,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.103361,52.585199
2023201358409,1,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.020504,52.6213
2023201358430,1,0,1,1,1,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.94142,52.507935
2023201358578,0,0,1,0,2,30,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-2.145498,52.59392
2023201358633,0,0,1,0,2,30,0,0,0,0,1,0,Dual carriageway,Daylight,Fine + high winds,Dry,Urban,-1.980546,52.453837
2023201358767,1,0,1,0,1,40,1,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Rural,-1.850177,52.39041
2023201358809,1,0,1,1,2,30,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.900346,52.513311
2023201358824,1,1,1,1,1,20,1,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Rural,-1.981304,52.612779
2023201358826,0,0,1,1,2,30,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.900567,52.513329
2023201359150,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.845824,52.433565
2023201359281,1,0,2,0,3,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.974741,52.38945
2023201359360,1,0,1,0,2,30,0,1,0,0,1,1,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-1.968031,52.422514
2023201359386,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-2.0996,52.573668
2023201360026,0,0,3,0,2,30,0,0,0,0,1,0,One way street,Daylight,Fine no high winds,Dry,Urban,-1.9768,52.583273
2023201360072,0,0,2,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.934133,52.415038
2023201360135,0,0,1,0,3,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.948904,52.508397
2023201360209,0,0,1,1,1,30,0,0,0,0,1,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.822917,52.446164
2023201361102,1,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-1.974023,52.588568
2023201361861,1,0,1,1,2,30,0,1,1,1,1,1,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-2.086904,52.495979
